run_id,model,source_type,instruction,response,text
1b2d1c3f-gemini-2.5-pro-Oireachtas-13,gemini-2.5-pro,Oireachtas,"De réir an tsleachta, cé a ceapadh mar phríomhfheidhmeannach ar Údarás na Gaeltachta?",Ceapadh an tUasal Ó hÉanaigh mar phríomhfheidhmeannach ar Údarás na Gaeltachta.,"Cuirim fáilte roimh na finnéithe. Tréaslaím leis an Uasal Ó hÉanaigh as a cheapachán mar phríomhfheidhmeannach ar Údarás na Gaeltachta. Bhí sé ráite ariamh go raibh an-teacht aniar ar mhuintir Iorras Aithneach. Tá sé sin léirithe ag an Uasal Ó hÉanaigh, agus bail ó Dhia air. Cuirim fáilte roimh an fhoireann ar fad atá i láthair. Is breá an rud é an fhís don údarás a fheiceáil. Le cúpla bliain anuas, b'fhéidir nach raibh sé chomh soiléir dúinn cén treo a bhí i gceist ag an údarás ó thaobh polasaí de, is dócha de bharr go raibh an t-údarás ag snámh in aghaidh easa i gcomhthéacs cúrsaí airgeadais, srl. B'fhéidir go raibh an t-údarás ag iarraidh an cloigeann a choinneáil ar barr uisce. Is breá é go bhfuil polasaithe an údaráis tarraingthe le chéile sa chur i láthair. Chuir lucht an údaráis an méid seo le chéile nuair a chas muid leo le déanaí."
23e3bfdd-gemini-2.5-pro-Oireachtas-14,gemini-2.5-pro,Oireachtas,"Agus tagairt á déanamh don fhreagra a thug an tAire Gnóthaí Pobail, Tuaithe agus Gaeltachta ar an Teachta Dála Michael D. Higgins, cé mhéad scéim teanga a bhí daingnithe aige faoi Acht na dTeangacha Oifigiúla 2003?","De réir an téacs, bhí 70 scéim teanga daingnithe agus foilsithe ag an Aire, a chlúdaíonn 128 comhlacht poiblí. Ina theannta sin, bhí fógra seolta aige chuig os cionn 50 comhlacht poiblí eile ag iarraidh orthu dréacht-scéim teanga a ullmhú.","85
               D’fhiafraigh 
              Deputy Michael D. Higgins
               den 
              Aire Gnóthaí Pobail, Tuaithe agus Gaeltachta
               an mó scéim teanga atá aontaithe anois faoi Acht na dTeangacha Oifigiúla 2003; agus an ndéanfaidh sé ráiteas ina thaobh. 
              [32619/07] Tá 70 scéim teanga a chlúdaíonn 128 comhlacht poiblí daingnithe agam anois agus foilsithe. Ta na scéimeanna seo uile ar fáil ar shuíomh idirlín an Choimisinéara Teanga, www.coimisineir.ie.  Sa bhreis ar sin, tá fógra seolta agam chuig os cionn 50 gcomhlacht poiblí eile ag iarraidh orthu dréacht-scéim teanga a ullmhú agus a sheoladh chugam le daingniú.  Tá oifigigh mo Roinne ag plé leis na comhlachtaí sin faoi láthair."
b641175d-gemini-2.5-pro-Oireachtas-15,gemini-2.5-pro,Oireachtas,"De réir an tsleachta, cén fáth a meastar go dtéann an Bille chun sochair do dhaoine saibhre maidir le cúrsaí cánach?","Meastar go dtéann an Bille chun sochair do dhaoine saibhre toisc go gceadaíonn sé dóibh ráta cánach íseal a íoc ar ghnóthachain mhóra. Mar shampla, níl le híoc ag duine a dhíolann talamh ar bhrabús mór nó a bhfuil scaireanna aige ach 20% i gCáin Ghnóthachan Caipitiúil (Capital Gains Tax), i gcomparáid le go leor daoine eile a íocann ráta cánach 42%.","Níl mórán ama agamsa ach is féidir liom a rá gur scannal atá sa Bhille seo do chosmhuintir na tíre. Is maith an rud é do na daoine saibhre, mar go bhfanann an leibhéil ath-chreasú i talún mar atá sé nó níos measa. Má tá acra talmhaíochta ar luach £10,000 ag duine ar imeall chathair Átha Cliath is féidir é a dhíol ar thart ar £1,000,000 le lucht tógála. Níl le h-íoc ansin agat ach 20% ar Capital Gains Tax. I gcomparáid lena lán daoine atá ag íoc 42% níl a fhios agam conas is féidir leis an Rialtas a rá go bhfuil siad i bhfábhar ísliú cánach sa tslí sin. Is é an cáin íseal atá ag na daoine is saibhre sa tír agus má tá scaranna ag duine níl le h-íoc ag duine ach 20% cánach ar Capital Gains Tax ach oiread. Dá bharr sin is iad na daoine a bhfuil airgead acu atá i bhfábhar na Bille seo don chuid is mó. Tá an cuma céanna ar an gcóras coigealtais, Savings Scheme, chomh maith. Is iad na daoine ag a bhfuil níos mó airgid gur féidir an méid is mó brabúis a thuilleamh."
4e9b740f-gemini-2.5-pro-Oireachtas-16,gemini-2.5-pro,Oireachtas,Cén cheist a ardaítear sa sliocht maidir leis an bpá a fhaigheann foireann nuachta RTÉ?,Is í an cheist a ardaítear ná an bhfuil an fhoireann atá ag soláthar seirbhísí nuachta i nGaeilge in RTÉ ar an bpá céanna leis an bhfoireann a dhéanann an obair chéanna i mBéarla.,"Díreach mar cheist scoir, tá ceist mhór agam. Ba cheart í a bheith curtha ar dtús. An bhfuil an dream atá ag soláthar seirbhísí nuachta i nGaeilge nó pé rud é in RTÉ ar an bpá céanna leis an dream a dhéanann an rud céanna i mBéarla?"
5db6f154-gemini-2.5-pro-Oireachtas-17,gemini-2.5-pro,Oireachtas,"Cad iad an dá fheidhm atá ag an ngrúpa ardleibhéil, de réir an tsleachta a cuireadh ar fáil?","De réir an tsleachta, is féidir leis an ngrúpa ardleibhéil cuireadh a thabhairt do pháirtithe leasmhara cur i láthair a dhéanamh ag cruinnithe den ghrúpa oibre. Chomh maith leis sin, is féidir leis an ngrúpa foghrúpaí a bhunú ar bhonn ad hoc chun déileáil le ceisteanna a bhaineann le réimsí sainiúla oideachais.","Is féidir leis an ngrúpa ardleibhéil seo cuireadh a thabhairt do pháirtithe leasmhara cur i láthair a dhéanamh ag cruinnithe den ghrúpa oibre, de réir mar is cuí. Chomh maith leis sin, is féidir leis an ngrúpa ardleibhéil seo foghrúpaí a bhunú freisin, de réir mar is cuí ar bhonn ad hoc, chun déileáil le ceisteanna a bhaineann le réimsí sainiúla oideachais."
3e2b0f04-gemini-2.5-pro-Oireachtas-18,gemini-2.5-pro,Oireachtas,"Agus tagairt á déanamh don téacs, cén méid airgid atá á dhíriú ar an mhórscéim mhuiroibreacha i dToraigh?","Den soláthar de £3.344m atá ar fáil i mbliana do scéimeanna feabhsúcháin, tá £2m á dhíriú ar an gcéad chéim den mhórscéim mhuiroibreacha trí bliana chun áiseanna oiriúnacha calaíochta a fhorbairt ag an gcé ag an mBaile Thiar, Toraigh, Co. Dhún na nGall.","Maidir le scéimeanna feabhsúcháin sa Ghaeltacht, den soláthar de £3.344m atá ar fáil i mbliana do scéimeanna feabhsúcháin mo Roinnse, tá£2m á dhíriú ar an gcéad chéim den mhórscéim mhuiroibreacha trí bliana chun áiseanna oiriúnacha calaíochta a fhorbairt ag an gcé ag an mBaile Thiar, Toraigh, Co. Dhún na nGall. Cuirfear críoch chomh maith i mbliana ar an mórscéim mhuiroibreacha ar Inis Meáin agus ar Inis Oírr, na hOileáin Árainn — obair a bheidh chun sochair do mhuintir na n-oileán sin agus chun leas fhorbairt thionscal na turasóireachta."
e6a23ed9-gemini-2.5-pro-Oireachtas-19,gemini-2.5-pro,Oireachtas,"Cé mhéad a fuair RTÉ san iomlán ó fháltais cheadúnais teilifíse sa bhliain 2020, de réir an tsleachta a soláthraíodh?","De réir an tsleachta, sa bhliain 2020 fuair RTÉ €197.645m san iomlán ó fháltais cheadúnais teilifíse.","Tagann maoiniú RTÉ ó ioncam tráchtála agus ó fháltais tháillí ceadúnais araon. Cuimsíonn fáltais tháillí ceadúnais díolachán díreach An Post, a ghníomhaíonn mar mo ghníomhaire eisiúna faoi Alt 145 den Acht Craolacháin 2009 agus ranníocaíocht ón Roinn Cosanta Sóisialta i leith ceadúnas saor in aisce a eisítear faoin Scéim um Shochar Teaghlaigh. Rinneadh foráil do 69.787m in 2021 maidir le ceadúnais saor in aisce. Ní bheimid in ann an méid iomlán a fuarthas trí dhíolachán díreach cheadúnais teilifíse nó leithdháileadh foriomlán RTÉ a oibriú amach go dtí deireadh na bliana, mar sin, ach sa bhliain 2020 fuair RTÉ €197.645m san iomlán ó fháltais cheadúnais teilifíse."
c8170672-gemini-2.5-pro-Oireachtas-20,gemini-2.5-pro,Oireachtas,"Bunaithe ar an sliocht, cén fáth a bhfuil an cainteoir ag labhairt i nGaeilge?",Tá an cainteoir ag labhairt i nGaeilge chun déashompla a thabhairt do dhaoine nach bhfuil acu ach beagán Gaeilge.,"Ba mhaith liom comhgháirdeachas a dhéanamh leis an Aire as ucht an óráid a rinne sé inniu.  Theasbáin sé go raibh suim mhór aige in a Roinn féin agus sa cheist Oideachais ar fad.  Ní rabhas anseo nuair bhí sé ag caint, ach is dóigh liom gur labhair sé i nGaeilge. Mhol sé é sin a dhéanamh.  Táimse ag labhairt in ár dteanga féin chun déashompla a thabhairt do na daoine mar mé féin—daoine nach bhfuil ach beagán Gaeilge acu."
b737a8a5-gemini-2.5-flash-Wiki-1,gemini-2.5-flash,Wiki,An fíor gur tharla tógáil sléibhte go luath sa Treasach?,"Is fíor gur tharla tógáil ollmhór sléibhte (na hAlpa, na Himileithe, na hAindéis, na Creagaigh) go luath sa Treasach.","Treasach

An tréimhse is luaithe den dá thréimhse sa ré Chéineasóch, 65-2 milliún bliain ó shin. Roinntear í i 5 chuid: pailéicéineach, eocéineach, olagaicéineach, mícéineach, agus plícéineach. Go luath sa tréimhse tharla tógáil ollmhór sléibhte (na hAlpa, na Himileithe, na hAindéis, na Creagaigh) agus rinneadh éagsúlacht mhór i measc na mamach."
ff843c23-gemini-2.5-flash-Wiki-2,gemini-2.5-flash,Wiki,Céard é bua speisialta Chloch Labhrais de réir an téacs agus cén ráiteas cáiliúil a bhaineann léi?,"Tá bua na cainte ag Cloch Labhrais. Is é an ráiteas cáiliúil a bhaineann léi ná ""Bíonn an fhírinne searbh"", a dúirt sí féin tar éis di scoilt nuair a d'inis bréagadóir bréag ina haice.","Cloch Labhrais

Is bollán iomráiteach suite i gContae Phort Láirge í Cloch Labhrais. Is erratic mór oighreach é.
""Tá an fhirinne searbh arsa Cloch Labhrais ag preabadh""
Cloch a bhfuil bua na cainte aici - bhí beirt ag argóint, an fhírinne ag duine acu agus an t-éitheach ag an duine eile. Dúirt an bréagadóir ""Go scoiltfidh an chloch muna bhfuil an fhírinne dá hinsint agam"". Scoilt an chloch ina dhá leath ar an toirt agus dúirt an chloch féin, ""Bíonn an fhírinne searbh""."
730b36d0-gemini-2.5-flash-Wiki-3,gemini-2.5-flash,Wiki,Déan cur síos ar an stróbascóp de réir an téacs a tugadh.,"Is feiste é an stróbascóp a dhéanann bíoga gearra solais go tréimhsiúil le lampa stua mearcair. Bíonn minicíocht na mbíog inathraithe, suas leis na mílte in aghaidh an tsoicind. I ngrianghrafadóireacht, is féidir cuid mhaith íomhánna a dhéanamh de réad atá faoi ghluaiseacht i nochtadh amháin, agus mar sin i bpictiúr amháin.","Stróbascóp

Feiste a dhéanann bíoga gearra solais go tréimhsiúil le lampa stua mearcair. Bíonn minicíocht na mbíog inathraithe, suas leis na mílte in aghaidh an tsoicind. I ngrianghrafadóireacht, is féidir cuid mhaith íomhánna a dhéanamh de réad atá faoi ghluaiseacht i nochtadh amháin, agus mar sin i bpictiúr amháin."
7a7bc68b-gemini-2.5-flash-Wiki-4,gemini-2.5-flash,Wiki,"Déan cur síos ar cad is fithis ann sa réalteolaíocht, de réir an téacs Fithis.","Sa réalteolaíocht, is éard is fithis ann ná an chonair a leanann rinn neimhe nó satailít agus í ag gluaiseacht i réimse imtharraingthe.","Fithis

Is éard is fithis ann sa réalteolaíocht ná an chonair a leanann rinn neimhe nó satailít agus í ag gluaiseacht i réimse imtharraingthe. Más dhá rinn amháin atá san áireamh, is féidir an fhithis a ríomh go han-chruinn, agus foirm ghearrtha cónaigh a bhíonn inti, is é sin parabóil, éilips, nó ciorcal. Is fithis gheocónaitheach a bhíonn ag satailít teileachumarsáide nó teilifíse ag airde 36,000 km os cionn an mheánchiorcail, ionas go bhfanann sí i gcéim le rothlú an Domhain agus san ionad céanna sa spéir, i leith an Domhain, t-am ar fad, rud atá riachtanach don teileachumarsáid."
53603ea0-gemini-2.5-flash-Wiki-5,gemini-2.5-flash,Wiki,"Bunaithe ar an téacs faoi Milan Baroš, déan cur síos ar an áit ar imir sé agus na blianta a chaith sé ansin.","D'imir Milan Baroš le Banik Ostrava ó 1998 go 2001. Ansin bhog sé go dtí Liverpool Football Club sa bhliain 2002 agus d'imir sé leo go dtí 2005. Tar éis dó Liverpool a fhágáil, chaith sé dhá bhliain ag imirt le hAston Villa. Tá sé ag imirt faoi láthair le Lyon sa Fhrainc.","Milan Baroš

Is imreoir sacair é Milan Baroš (r.28 Deireadh Fómhair, 1981, i Vigantice, Poblacht na Seice), atá ag imirt faoi láthair le Lyon sa Fhrainc. D'imir sé le Banik Ostrava ó 1998 go dtí 2001, sular bhog sé go dtí Liverpool Football Club sa bhliain 2002. D'imir sé leis an bhfoireann seo idir 2002 agus 2005. Tar éis dó Liverpool a fhágáil, chaith sé dhá bhliain ag imirt le hAston Villa."
17080ac3-gemini-2.5-flash-Wiki-6,gemini-2.5-flash,Wiki,Déan cur síos ar ghairmréim Lucas Neill le Blackburn Rovers.,D'imir Lucas Neill le Blackburn Rovers ón bhliain 2001 go 2007. Bhí sé ina chaptaen ar an fhoireann.,"Lucas Neill

Is iarimreoir sacair é Lucas Edward Neill (r. 9 Meitheamh 1978 i Sydney, An Astráil). B'as Tuaisceart na hÉireann a athair. D'imir sé le West Ham United. Bhí sé ina chaptaen.
D'imir sé le Millwall ón bhliain 1995 go 2001, agus d'imir sé le Blackburn Rovers ón bhliain 2001 go 2007 . Bhí sé ina chaptaen ar an fhoireann Blackburn Rovers.
D'imir Neill le foireann náisiúnta na hAstráile."
e58a5ffa-gemini-2.5-flash-Wiki-7,gemini-2.5-flash,Wiki,An fíor gur bhuaigh Duan Yingying agus Wang Yafan comórtas na mbeirteanna ag 2018 Taiwan Open?,Is fíor gur bhuaigh Duan Yingying agus Wang Yafan comórtas na mbeirteanna ag 2018 Taiwan Open.,"2018 Taiwan Open

Ba chomórtas WTA Tour é 2018 Tiawan Open a imríodh ag Taipei Heping Basketball Gymnasium i Taipei, An Téaváin. Thosaigh an príomhchomórtas ar 29 Eanáir 2018 agus chríochnaigh sé ar 4 Feabhra 2018.
B'é 2018 an tríú heagrán den chomórtas. Bhuaigh Tímea Babos comórtas na singlí le Duan Yingying agus Wang Yafan ag bua comórtas na mbeirteanna."
1fd8c12f-gemini-2.5-flash-Wiki-8,gemini-2.5-flash,Wiki,An fíor gur scríobh Bill Odenkirk an eipeasóid “Love Is a Many Strangled Thing”?,Is fíor. Scríobh Bill Odenkirk an eipeasóid seo.,"Love Is a Many Strangled Thing

Craoladh an seachtú heipeasóid déag, ""Love Is a Many Strangled Thing"", den dara sraith is fiche ""The Simpsons"" ar an 27 Márta 2011. Scríobh Bill Odenkirk an eipeasóid seo. D'fhéach 6.14 milliún duine ar an eipeasóid."
e78f70ac-gemini-2.5-flash-Wiki-9,gemini-2.5-flash,Wiki,"Mínigh cad é an fheidhm atá ag an ailearán maidir le stiúradh eitleáin nó faoileora, de réir an téacs a tugadh.",Is cuid inchorraithe de sciathán eitleáin nó faoileora é an t-ailearán. Is é an toradh a bhíonn ar na hailearáin ar an sciathán clé a chasadh síos nó aníos ná go gcasann an t-eitleán nó an faoileoir féin ar clé nó ar deis faoi seach.,"Ailearán

Cuid de sciathán eitleáin nó faoileora is ea an t-ailearán, chuid inchorraithe. Is é an toradh a bhíonn, mar shampla, ar na hailearáin ar an sciathán clé a chasadh síos nó aníos: an t-eitleán nó an faoileoir féin a chasadh ar clé nó ar deis faoi seach."
1d5e72e4-gemini-2.5-flash-Wiki-10,gemini-2.5-flash,Wiki,Déan cur síos ar na satailítí teileachumarsáide a úsáidtear i loingseoireacht nua-aoiseach mar a luaitear sa téacs 'Satailít loingseoireachta'.,"Tá na satailítí seo i bhfithisí fosaithe, agus tarchuireann siad bíogchomharthaí raidió an t-am ar fad.","Satailít loingseoireachta

Ó thús ama bhain mairnéalaigh feidhm as na réaltaí chun loingseoireachta. Le blianta anois tá loingseoireacht nua-aoiseach leictreonach bunaithe ar na réaltaí nua — satailítí teileachumarsáide — in úsáid.
Fithisithe.
Tá na satailítí seo i bhfithisí fosaithe, agus tarchuireann siad bíogchomharthaí raidió an t-am ar fad.
Loingseoireacht.
Agus córas suite domhanda (GPS) ar bord, glacann an long nó an t-eitleán na bíoga seo ó roinnt de na satailítí agus ríomhann domhanleithead is domhanfhad an árthaigh go leanúnach.
Cabhraíonn an córas seo chun longa a dhíriú amuigh ar an bhfarraige agus calafort a aimsiú an t-am ar fad, fiú i ndrochaimsir agus istoíche.
San Eoraip."
158d45ce-gemini-2.5-flash-Wiki-11,gemini-2.5-flash,Wiki,"Mínigh cad é an Vergeltungswaffe-2, de réir an téacs a tugadh.","Ba dhiúracán balaistíoch treoraithe é an Vergeltungswaffe-2 a shaothraigh arm na Gearmáine faoi stiúir Wernher von Braun i 1937. Thaistil sé go han-tapa ionas nárbh fhéidir teacht roimhe le heitleán ná lámhach gunnaí. Níorbh fhéidir é a stopadh, ach bhí sé an-neamhchruinn. I 1944-1945, thit 1054 díobh ar an mBreatain Mhór.","Vergeltungswaffe-2

Diúracán balaistíoch treoraithe a shaothraigh arm na Gearmáine faoi stiúir Wernher von Braun (saineolaí roicéad) i 1937. Thaistil sé go han-tapa ionas nárbh fhéidir teacht roimhe le heitleán ná lámhach gunnaí. Níorbh fhéidir é a stopadh, ach bhí sé an-neamhchruinn. I 1944-1945 thit 1054 díobh ar an mBreatain Mhór."
d68cd983-gemini-2.5-flash-Wiki-12,gemini-2.5-flash,Wiki,"Déan cur síos ar phríomhthréithe an éisc phluaise a fhaightear in oirdheisceart na Stát Aontaithe, de réir an téacs.","Is iasc beag dall é a fhaightear i bpluaiseanna aolchloiche, agus níl aon lí sa cholainn aige.","Iasc pluaise

Iasc beag dall a fhaightear i bpluaiseanna aolchloiche in oirdheisceart na Stát Aontaithe. Gan aon lí sa cholainn aige. Dhá speiceas eile, le súile beaga is craiceann daite, a fhaightear i gcorcacha cois cósta ansin."
3e90a6bb-gemini-2.5-flash-Wiki-13,gemini-2.5-flash,Wiki,"Tar éis bhás John Galvin, conas a líonadh a shuíochán Dála?","Tar éis bhás John Galvin, coimeádadh a shuíochán Dála ar oscailt go dtí fothoghchán i mí Feabhra, 1964, ina bhfuair a bhaintreach, Sheila Galvin, an suíochán.","John Galvin

Polaiteoir Éireannach ab ea John Galvin (15 Bealtaine 1907 – 11 Deireadh Fómhair 1963). Bhí sé ina bhall d'Fhianna Fáil.
Toghadh don Dáil é do Chorcaigh i bhfothoghgchán i mí Lúnasa, 1956 ag glacadh suíochán Patrick McGrath, ball de chuid Fianna Fáil freisin. Atoghadh é i dtoghcháin ghinearálta na mblianta 1957 agus 1961. Fuair sé bás sa bhliain 1963 agus é in oifig. Coimeádadh an suíochán ar oscailt go dtí fothoghchán i mí Feabhra, 1964 ina bhfuair a bhaintreach, Sheila Galvin, an suíochán."
43cdc9d2-gemini-2.5-flash-Wiki-14,gemini-2.5-flash,Wiki,"Déan cur síos ar an ngearrscannán ""The Longest Daycare"" bunaithe ar an eolas a tugadh.","Is é ""Maggie Simpson in ""The Longest Daycare"", nó The Longest Daycare, gearrscannán 2012 atá bunaithe ar ""The Simpsons"". Fuair an scannán a chéad taibhiú ar an 13 Iúil 2012.","The Longest Daycare

Is é ""Maggie Simpson in ""The Longest Daycare"", nó The Longest Daycare go díreach gearrscannán 2012 atá bunaithe ar ""The Simpsons"". Fuair an scannán a chéad taibhiú ar an 13 Iúil 2012, nuair a bhí sé ceangailte le """"."
